flexeme_id,inflection_class,lila_id_lemma,lila_id_ipolemma,hasInflectionType
m0456,1,111700,,v1r
m0466,3,111712,,v3r
m0490,23,111737,,v5r
m0491,11,111738,,v3r
m0493,1,111740,,v1r
m0493_sc,59,111741,,v3r
m0525,12,111779,,v2d
m0547,1,111807,,v1r
m0555,1,111819,,v1r
m0572,72,111839,,v1d
m0578,1,111846,,v1r
m0588,19,111857,,v3r
m0588_2,1,111856,,v1r
m0588_3,20,111856,,v1r
m0588_4,102,111857,,v3r
m0588_5,16,111857,,v3r
m0588_6,1,111856,,v1r
m0588_7,42,111857,,v3r
m0627,1,111908,,v1r
m0651,0,111938,,v1r
m0687,72,111985,,v1d
m0693,,111991,,v7r
m0706,1,112007,,v1r
m0721,1,112024,,v1r
m0743,0,112053,,v1r
m0754,1,112066,,v1r
m0760,17,112073,,v4r
m0760_2,18,112073,,v4r
m0768,1,112081,,v1r
m0784,202,112099,,v3r
m0784_2,245,112099,,v3r
m0784_3,80,112099,,v3r
m0787,1,112103,,v1r
m0791,0,112107,,v1r
m0792,197,112109,,v2r
m0797,72,112115,,v1d
m0802,0,112120,,v1r
m0803,411,112121,,v3r
m0812,1,112133,,v1r
m0817,1,112138,,v1r
m0825,0,112147,,v1r
m0826,1,112148,,v1r
m0827,1,112149,,v1r
m0893,213,112233,,v4r
m0893_2,90,112233,,v4r
m0894,1,112235,,v1r
m0897,291,112238,,v3r
m0917,39,112260,,v3r
m0954,37,112295,,v4r
m0957,40,112298,,v1r
m0963,0,112306,,v1r
m0966,37,112309,,v4r
m0973,1,112316,,v1r
m0990,1,112333,,v1r
m1024,0,112370,,v2r
m1032,1,112379,,v1r
m1033,239,112380,,v3d
m1033_2,412,112380,,v3d
m1042,1,112392,,v1r
m1046,1,112397,,v1r
m1048,1,112400,,v1r
m1051,1,112403,,v1r
m1054,37,112405,,v4r
m1056,3,112407,,v3r
m1057,39,112408,,v3r
m1058,37,112409,,v4r
m1058_2,37,112409,,v4r
m1071,1,112423,,v1r
m1087,1,112437,,v1r
m1092,1,112443,,v1r
m1097,83,112447,,v2r
m1097_2,84,112447,,v2r
m1097_sc,320,112448,,v3r
m1097_sc_2,413,112447,,v2r
m1105,26,112457,,v2r
m1105_2,268,112457,,v2r
m1105_3,203,112457,,v2r
m1113,1,112466,,v1r
m1119,1,112473,,v1r
m1122,1,112477,,v1r
m1127,3,112482,,v3r
m1127_2,3,112482,,v3r
m1129,1,112484,,v1r
m1135,1,112490,,v1r
m1136,37,112491,,v4r
m1143,85,112499,,v3r
m1143_2,0,112498,,v1r
m1158,1,112515,,v1r
m1167,1,112525,,v1r
m1177,1,112537,,v1r
m1188,1,112551,,v1r
m1196,0,112558,,v1r
m1198,72,112560,,v1d
m1212,0,112577,,v1r
m1215,1,112581,,v1r
m1223,17,112591,,v4r
m1223_2,18,112591,,v4r
m1227,0,112595,,v2r
m1227_sc,3,112596,,v3r
m1232,0,112601,,v1r
m1236,17,112605,,v4r
m1236_2,18,112605,,v4r
m1245,122,112617,,v3r
m1245_2,148,112616,,v1r
m1289,105,112662,,v5r
m1292,26,112665,,v2r
m1299,0,112673,,v1r
m1354,1,112737,,v1r
m1354_2,1,112737,,v1r
m1384,3,112768,,v3r
m1385,0,112769,,v1r
m1389,0,112773,,v1r
m1395,222,112779,,v2r
m1395_2,,112779,,v2r
m1395_3,,112779,,v2r
m1400,0,112784,,v1r
m1407,1,112792,,v1r
m1411,414,112797,,v5r
m1416,1,112803,,v1r
m1423,0,112810,,v1r
m1423_2,0,112810,,v1r
m1433,1,112821,,v1r
m1439,37,112827,,v4r
m1451,0,112840,,v1r
m1453,1,112842,,v1r
m1456,88,112848,,v2r
m1456_2,64,112848,,v2r
m1459,0,112851,,v2r
m1459_sc,3,112852,,v3r
m1475,0,112868,,v1r
m1476,12,112869,,v1d
m1477,17,112870,,v4r
m1477_2,18,112870,,v4r
m1485,238,112879,,v2r
m1485_2,292,112879,,v2r
m1587,1,112881,,v1r
m1593,68,112888,,v2r
m1593_2,43,112888,,v2r
m1600,1,112896,,v1r
m1608,0,112904,,v1r
m1671,1,112975,,v1r
m1683,0,112986,,v1r
m1693,1,112996,,v1r
m1693_2,0,112996,,v1r
m1693_3,1,112996,,v1r
m1693_4,127,112996,,v1r
m1707,0,113012,,v1r
m1713,1,113019,,v1r
m1723,1,113032,,v1r
m1723_2,1,113032,,v1r
m1724,3,113033,,v3r
m1732,0,113042,,v1r
m1739,1,113049,,v1r
m1743,17,113053,,v4r
m1743_2,18,113053,,v4r
m1743_3,17,113053,,v4r
m1743_4,18,113053,,v4r
m1747,0,113057,,v1r
m1778,0,113089,,v1r
m1781,1,113093,,v1r
m1782,1,113094,,v1r
m1813,1,113116,,v1r
m1823,1,113123,,v1r
m1827,12,113130,,v1d
m1834,1,113135,,v1r
m1836,1,113138,,v1r
m1853,3,113157,,v3r
m1857,1,113161,,v1r
m1862,1,113165,,v1r
m1864,1,113167,,v1r
m1866,17,113170,,v4r
m1866_2,18,113170,,v4r
m1866_3,17,113170,,v4r
m1866_4,18,113170,,v4r
m1873,12,113177,,v1d
m1876,1,113181,,v1r
m9603,105,113281,,v5r
m9604,23,113282,,v5r
m9604_2,23,113282,,v5r
m9604_3,181,113282,,v5r
m9604_4,,113282,,v5r
m9605,398,113283,,v5r
m9606,3,113284,,v3r
m9606_2,415,113284,,v3r
m9606_3,4,113284,,v3r
m9607,85,113286,,v3r
m9607_2,0,113285,,v1r
m9608,416,113287,,v6r
m9609,416,113288,,v6r
n0009,0,113346,,v1r
n0012,105,113351,,v5r
n0013,134,113352,,v3d
n0013_2,90,113352,,v3d
n0039,1,113381,,v1r
n0039_2,1,113381,,v1r
n0044,408,113388,,v3r
n0044_2,266,113388,,v3r
n0044_3,417,113387,,v3d
n0044_4,418,113387,,v3d
n0044_5,114,113387,,v3d
n0044_6,418,113387,,v3d
n0064,12,113414,,v1d
n0069,1,113419,,v1r
n0081,72,113433,,v1d
n0081_2,72,113433,,v1d
n0081_3,2,113433,,v1d
n0087,1,113441,,v1r
n0102,1,113459,,v1r
n0108,1,113466,,v1r
n0108_2,1,113466,,v1r
n0112,3,113470,,v3r
n0117,1,113476,,v1r
n0117_2,1,113476,,v1r
n0117_3,188,113476,,v1r
n0148,0,113511,,v1r
n0151,1,113514,,v1r
n0151_2,109,113514,,v1r
n0151_3,377,113514,,v1r
n0160,89,113523,,v3r
n0160_2,103,113523,,v3r
n0180,29,113548,,v1r
n0184,16,113552,,v3r
n0184_2,16,113552,,v3r
n0184_3,155,113552,,v3r
n0185,1,113553,,v1r
n0193,72,113563,,v1d
n0198,0,113568,,v1r
n0211,74,113581,,v2r
n0226,12,113598,,v1d
n0233,7,113607,,v6r
n0233_2,8,113607,,v6r
n0233_3,9,113607,,v6r
n0249,17,113625,,v4r
n0249_2,18,113625,,v4r
n0269,3,113647,,v3r
n0269_2,0,113646,,v1r
n0275,37,113653,,v4r
n0276,1,113655,,v1r
n0281,1,113660,,v1r
n0286,72,113665,,v1d
n0293,31,113676,,v6r
n0294,10,113677,,v2r
n0294_sc,11,113678,,v3r
n0295,0,113679,,v1r
n0298,0,113682,,v1r
n0301,1,113686,,v1r
n0313,212,113699,,v3r
n0313_2,419,113699,,v3r
n0322,131,113708,,v3d
n0322_2,420,113708,,v3d
n0322_3,51,113708,,v3d
n0322_4,,113708,,v3d
n0322_5,90,113708,,v3d
n0325,10,113711,,v2r
n0329,1,113715,,v1r
n0335,0,113721,,v2r
n0335_sc,3,113722,,v3r
n0338,421,113725,,v3e
n0442,12,113748,,v1d
n0443,37,113749,,v4r
n0444,29,113750,,v1r
n0447,1,113753,,v1r
n0448,26,113754,,v2r
n0448_2,422,113755,,v4r
n0453,3,113760,,v3r
n0478,1,113784,,v1r
n0489,410,113794,,v6r
n0504,1,113809,,v1r
n0505,1,113810,,v1r
n0529,1,113835,,v1r
n0533,1,113839,,v1r
n0534,3,113840,,v3r
n0534_2,59,113840,,v3r
n0534_3,64,113840,,v3r
n0543,11,113851,,v3r
n0548,1,113856,,v1r
n0552,1,113861,,v1r
n0567,29,113878,,v1r
n0579,12,113892,,v1d
n0586,1,113899,,v1r
n0602,29,113918,,v1r
n0606,4,113923,,v3r
n0606_2,158,113923,,v3r
n0616,1,113933,,v1r
n0627,1,113944,,v1r
n0641,72,113959,,v1d
n0641_2,72,113959,,v1d
n0647,29,113964,,v1r
n0658,1,113977,,v1r
n0676,1,113996,,v1r
n0684,1,114004,,v1r
n0689,1,114008,,v1r
n0689_2,1,114008,,v1r
n0689_3,1,114008,,v1r
n0689_4,127,114008,,v1r
n0699,0,114016,,v1r
n0701,156,114018,,v4r
n0701_2,211,114018,,v4r
n0701_3,156,114018,,v4r
n0701_4,211,114018,,v4r
n0710,1,114026,,v1r
n0712,1,114029,,v1r
n0717,0,114034,,v1r
n0720,17,114038,,v4r
n0720_2,18,114038,,v4r
n0750,12,114058,,v1d
n0756,105,114063,,v5r
n9320,416,114098,,v6r
n9322,23,114100,,v5r
n9701,37,114117,,v4r
n9823,11,114165,,v3r
n9823_2,62,114165,,v3r
n9911,23,114167,,v5r
o0003,0,114174,,v1r
o0004,0,114175,,v1r
o0005,12,114176,,v1d
o0008,0,114180,,v1r
o0008_2,0,114180,,v1r
o0010,1,114182,,v1r
o0011,278,114183,,v2r
o0011_sc,381,114184,,v3r
o0012,11,114185,,v3r
o0013,1,114186,,v1r
o0014,1,114187,,v1r
o0017,3,114190,,v3r
o0019,211,114192,,v4r
o0022,3,114195,,v3r
o0023,11,114196,,v3r
o0025,5,114198,,v3r
o0026,423,114199,,v4r
o0026_2,360,114199,,v4r
o0027,0,114200,,v1r
o0028,4,114201,,v3r
o0030,0,114203,,v1r
o0031,11,114204,,v3r
o0032,1,114205,,v1r
o0034,105,114207,,v5r
o0035,11,114208,,v3r
o0038,164,114211,,v1r
o0040,7,114215,,v6r
o0040_2,8,114215,,v6r
o0040_3,9,114215,,v6r
o0040_4,424,114214,,v6d
o0040_5,425,114214,,v6d
o0040_6,426,114215,,v6r
o0040_7,427,114215,,v6r
o0041,1,114216,,v1r
o0042,1,114217,,v1r
o0045,0,114220,,v1r
o0047,71,114222,,v2r
o0048,3,114223,,v3r
o0049,11,114224,,v3r
o0050,0,114225,,v1r
o0051,10,114226,,v2r
o0052,13,114227,,v5r
o0052_2,56,114227,,v5r
o0058,1,114233,,v1r
o0061,114,114237,,v3d
o0068,1,114245,,v1r
o0068_2,1,114245,,v1r
o0069,0,114246,,v1r
o0070,233,114247,,v3r
o0072,1,114249,,v1r
o0080,1,114257,,v1r
o0087,1,114265,,v1r
o0090,37,114268,,v4r
o0091,28,114269,,v3r
o0094,1,114272,,v1r
o0095,17,114273,,v4r
o0095_2,18,114273,,v4r
o0095_3,17,114273,,v4r
o0095_4,18,114273,,v4r
o0096,1,114274,,v1r
o0097,3,114275,,v3r
o0098,17,114276,,v4r
o0098_2,18,114276,,v4r
o0099,120,114277,,v3r
o0099_2,80,114277,,v3r
o0102,1,114280,,v1r
o0104,11,114282,,v3r
o0107,1,114285,,v1r
o0107_2,1,114285,,v1r
o0112,114,114290,,v3d
o0112_2,417,114290,,v3d
o0114,0,114293,,v1r
o0120,121,114299,,v3d
o0121,0,114300,,v2r
o0123,72,114302,,v1d
o0125,0,114304,,v1r
o0126,428,114305,,v3r
o0130,0,114309,,v1r
o0130_2,0,114309,,v1r
o0132,0,114311,,v2r
o0132_2,0,114311,,v2r
o0133,86,114312,,v4d
o0133_2,86,114312,,v4d
o0134,0,114313,,v2r
o0135,45,114314,,v2r
o0135_2,45,114314,,v2r
o0137,1,114316,,v1r
o0138,0,114317,,v1r
o0139,0,114318,,v1r
o0140,11,114319,,v3r
o0140_2,11,114319,,v3r
o0142,89,114321,,v3r
o0143,51,114322,,v3d
o0143_2,90,114322,,v3d
o0146,29,114325,,v1r
o0151,1,114330,,v1r
o0152,158,114331,,v3r
o0154,1,114333,,v1r
o0156,17,114335,,v4r
o0156_2,18,114335,,v4r
o0156_3,17,114335,,v4r
o0156_4,18,114335,,v4r
o0156_5,17,114335,,v4r
o0156_6,18,114335,,v4r
o0156_7,298,114335,,v4r
o0156_8,188,114335,,v4r
o0159,10,114338,,v2r
o0162,27,114341,,v4d
o0163,0,114342,,v1r
o0165,3,114344,,v3r
o0167,4,114347,,v3r
o0167_2,429,114347,,v3r
o0167_3,430,114347,,v3r
o0167_4,4,114347,,v3r
o0171,1,114351,,v1r
o0172,37,114352,,v4r
o0174,10,114354,,v2r
o0174_sc,11,114355,,v3r
o0177,3,114358,,v3r
o0179,1,114360,,v1r
o0180,3,114361,,v3r
o0181,1,114362,,v1r
o0182,39,114363,,v3r
o0187,128,114369,,v4r
o0187_2,128,114369,,v4r
o0187_3,37,114369,,v4r
o0187_4,431,114369,,v4r
o0189,0,114371,,v1r
o0190,0,114372,,v1r
o0191,1,114373,,v1r
o0192,1,114374,,v1r
o0192_2,1,114374,,v1r
o0194,344,114376,,v3r
o0197,105,114379,,v5r
o0197_2,105,114379,,v5r
o0202,1,114384,,v1r
o0202_2,1,114384,,v1r
o0205,1,114388,,v1r
o0205_2,1,114388,,v1r
o0209,1,114393,,v1r
o0209_2,1,114393,,v1r
o0218,121,114403,,v3d
o0218_2,121,114403,,v3d
o0218_3,,114403,,v3d
o0218_4,,114403,,v3d
o0221,1,114406,,v1r
o0222,161,114407,,v3r
o0222_2,161,114407,,v3r
o0228,1,114413,,v1r
o0228_2,1,114413,,v1r
o0229,1,114414,,v1r
o0229_2,1,114414,,v1r
o0234,1,114421,,v1r
o0236,162,114423,,v2r
o0236_2,162,114423,,v2r
o0236_3,,114423,,v2r
o0236_4,,114423,,v2r
o0241,1,114429,,v1r
o0241_2,1,114429,,v1r
o0243,3,114432,,v3r
o0246,1,114435,,v1r
o0246_2,1,114435,,v1r
o0247,1,114436,,v1r
o0248,38,114437,,v3r
o0248_2,38,114437,,v3r
o0249,23,114438,,v5r
o0250,59,114439,,v3r
o0252,1,114441,,v1r
o0255,1,114444,,v1r
o0255_2,1,114444,,v1r
o0257,1,114447,,v1r
o0257_2,1,114447,,v1r
o0258,17,114448,,v4r
o0258_2,18,114448,,v4r
o0259,10,114449,,v2r
o0259_2,10,114449,,v2r
o0262,3,114452,,v3r
o0264,1,114456,,v1r
o0264_2,1,114456,,v1r
o0267,0,114459,,v2r
o0268,1,114460,,v1r
o0268_2,1,114460,,v1r
o0269,10,114461,,v2r
o0269_2,10,114461,,v2r
o0269_sc,11,114462,,v3r
o0269_sc_2,11,114462,,v3r
o0269_sc_3,11,114462,,v3r
o0269_sc_4,11,114462,,v3r
o0271,265,114464,,v1r
o0271_2,265,114464,,v1r
o0271_3,0,114464,,v1r
o0273,1,114466,,v1r
o0276,0,114469,,v1r
o0277,122,114470,,v3r
o0277_2,122,114470,,v3r
o0280,1,114473,,v1r
o0280_2,1,114473,,v1r
o0280_3,1,114473,,v1r
o0282,102,114476,,v3r
o0282_2,102,114476,,v3r
o0285,169,114479,,v3r
o0285_2,169,114479,,v3r
o0287,23,114481,,v5r
o0287_2,23,114481,,v5r
o0289,53,114483,,v1r
o0290,1,114484,,v1r
o0291,47,114485,,v6r
o0291_sc,432,114485,,v6r
o0291_sc_2,48,114485,,v6r
o0292,39,114486,,v3r
o0293,11,114487,,v3r
o0293_2,11,114487,,v3r
o0294,3,114488,,v3e
o0294_2,3,114488,,v3e
o0295,16,114489,,v3r
o0295_2,16,114489,,v3r
o0295_3,155,114489,,v3r
o0297,1,114491,,v1r
o0297_2,1,114491,,v1r
o0298,170,114492,,v3r
o0298_2,170,114492,,v3r
o0299,3,114493,,v3r
o0300,53,114494,,v1r
o0302,52,114496,,v3r
o0302_2,171,114496,,v3r
o0302_3,52,114496,,v3r
o0302_4,171,114496,,v3r
o0304,72,114498,,v1d
o0304_2,72,114498,,v1d
o0305,124,114499,,v3r
o0307,10,114501,,v2r
o0307_2,10,114501,,v2r
o0307_sc,11,114502,,v3r
o0307_sc_2,11,114502,,v3r
o0309,203,114504,,v2r
o0309_2,44,114504,,v2r
o0309_3,203,114504,,v2r
o0309_4,44,114504,,v2r
o0310,246,114505,,v3r
o0310_2,246,114505,,v3r
o0311,37,114506,,v4r
o0312,11,114507,,v3r
o0312_2,11,114507,,v3r
o0313,271,114508,,v2r
o0313_2,271,114508,,v2r
o0315,433,114510,,v3r
o0318,1,114513,,v1r
o0318_2,1,114513,,v1r
o0320,28,114515,,v3r
o0320_2,28,114515,,v3r
o0320_3,28,114515,,v3r
o0320_4,28,114515,,v3r
o0322,1,114517,,v1r
o0322_2,1,114517,,v1r
o0323,12,114518,,v2d
o0323_2,131,114519,,v3d
o0323_3,12,114518,,v2d
o0323_4,131,114519,,v3d
o0324,111,114520,,v3r
o0324_2,221,114520,,v3r
o0324_3,111,114520,,v3r
o0324_4,221,114520,,v3r
o0329,1,114525,,v1r
o0329_2,1,114525,,v1r
o0330,116,114526,,v3r
o0330_2,116,114526,,v3r
o0331,1,114527,,v1r
o0331_2,1,114527,,v1r
o0336,37,114532,,v4r
o0337,1,114533,,v1r
o0338,1,114534,,v1r
o0341,1,114537,,v1r
o0342,0,114538,,v1r
o0344,342,114540,,v4r
o0347,1,114543,,v1r
o0350,1,114547,,v1r
o0351,53,114548,,v1r
o0352,94,114549,,v3r
o0352_2,94,114549,,v3r
o0352_3,3,114549,,v3r
o0353,1,114550,,v1r
o0355,0,114552,,v1r
o0356,39,114553,,v3r
o0359,12,114556,,v1d
o0364,1,114561,,v1r
o0364_2,1,114561,,v1r
o0365,3,114562,,v3r
o0368,11,114565,,v3r
o0368_2,11,114565,,v3r
o0376,434,114574,,v3r
o0379,1,114577,,v1r
o0379_2,1,114577,,v1r
o0379_3,1,114577,,v1r
o0379_4,1,114577,,v1r
o0380,1,114578,,v1r
o0386,34,114585,,v3r
o0387,435,114586,,v3r
o0390,1,114591,,v1r
o0391,40,114592,,v1r
o0391_2,,114592,,v1r
o0392,56,114593,,v5r
o0392_2,105,114593,,v5r
o0392_3,,114593,,v5r
o0396,0,114597,,v1r
o0398,1,114600,,v1r
o0399,3,114601,,v3r
o0399_2,3,114601,,v3r
o0401,3,114603,,v3r
o0401_2,28,114603,,v3r
o0401_3,3,114603,,v3r
o0401_4,28,114603,,v3r
o0403,1,114605,,v1r
o0404,3,114606,,v3r
o0404_2,3,114606,,v3r
o0405,0,114607,,v1r
o0406,1,114608,,v1r
o0407,124,114609,,v3r
o0407_2,39,114609,,v3r
o0407_3,,114609,,v3r
o0411,1,114613,,v1r
o0412,60,114614,,v3r
o0412_2,60,114614,,v3r
o0417,1,114620,,v1r
o0417_2,,114620,,v1r
o0419,1,114622,,v1r
o0419_2,1,114622,,v1r
o0420,405,114623,,v3r
o0420_2,405,114623,,v3r
o0420_3,,114623,,v3r
o0420_4,,114623,,v3r
o0426,0,114629,,v1r
o0426_2,0,114629,,v1r
o0427,1,114630,,v1r
o0427_2,1,114630,,v1r
o0437,3,114645,,v3r
o0437_2,3,114645,,v3r
o0437_3,3,114645,,v3r
o0441,133,114649,,v3r
o0444,74,114652,,v2r
o0450,1,114658,,v1r
o0468,1,114677,,v1r
o0468_2,1,114677,,v1r
o0468_3,98,114677,,v1r
o0488,436,114697,,v1d
o0500,0,114714,,v1r
o0506,105,114721,,v5r
o0508,423,114723,,v4r
o0508_2,437,114723,,v4r
o0508_3,438,114723,,v4r
o0526,1,114742,,v1r
o0562,34,114784,,v3r
o0570,1,114792,,v1r
o0573,99,114795,,v6r
o0573_2,100,114795,,v6r
o0573_3,,114795,,v6r
o0573_4,,114795,,v6r
o0573_5,,114795,,v6r
o0581,56,114806,,v5r
o0586,101,114812,,v3r
o0588,1,114814,,v1r
o0588_2,1,114814,,v1r
o0589,3,114815,,v3r
o0590,1,114816,,v1r
o0590_2,1,114816,,v1r
o0590_3,1,114816,,v1r
o0590_4,127,114816,,v1r
o0591,1,114817,,v1r
o0591_2,1,114817,,v1r
o0592,244,114818,,v3r
o0592_2,244,114818,,v3r
o0595,252,114821,,v4r
o0596,115,114822,,v2r
o0597,111,114823,,v3r
o0597_2,111,114823,,v3r
o0599,53,114825,,v1r
o0602,17,114828,,v4r
o0602_2,18,114828,,v4r
o0602_3,17,114828,,v4r
o0602_4,18,114828,,v4r
o0603,97,114829,,v3r
o0603_2,97,114829,,v3r
o0637,52,114868,,v3r
o0637_2,439,114867,,v2r
o0637_3,10,114867,,v2r
o0643,3,114874,,v3r
o0645,29,114876,,v1r
o0648,23,114879,,v5r
o0648_2,23,114879,,v5r
o0648_3,181,114879,,v5r
o0650,1,114881,,v1r
o0650_2,1,114881,,v1r
o0657,0,114888,,v1r
o0670,0,114902,,v1r
o0696,1,114928,,v1r
o0699,3,114931,,v3r
o0699_2,85,114931,,v3r
o0699_3,3,114931,,v3r
o0700,0,114932,,v1r
o0744,0,114974,,v1r
o0747,1,114978,,v1r
o0769,1,115002,,v1r
o0769_2,1,115002,,v1r
o0777,1,115010,,v1r
o0790,1,115025,,v1r
o0792,67,115027,,v4r
o0793,1,115029,,v1r
o0798,0,115034,,v1r
o0821,1,115059,,v1r
o0831,1,115071,,v1r
o0837,1,115080,,v1r
o0837_2,1,115080,,v1r
o0843,1,115088,,v1r
o0853,279,115099,,v2r
o0854,11,115100,,v3r
o0855,34,115101,,v3r
o0856,257,115102,,v3r
o0856_2,244,115102,,v3r
o0857,3,115103,,v3r
o0858,3,115104,,v3r
o0858_2,3,115104,,v3r
o0859,86,115105,,v4d
o0859_2,440,115105,,v4d
o0859_3,27,115105,,v4d
o0860,1,115106,,v1r
o0861,146,115107,,v3r
o0861_2,147,115107,,v3r
o0861_3,146,115107,,v3r
o0861_4,147,115107,,v3r
o0862,0,115108,,v1r
o0863,1,115109,,v1r
o0871,1,115118,,v1r
o0874,1,115121,,v1r
o0875,74,115122,,v2r
o0876,0,115123,,v1r
o0877,138,115124,,v3r
o0877_2,138,115124,,v3r
o0877_3,80,115124,,v3r
o0877_4,64,115124,,v3r
o0877_5,441,115124,,v3r
o0877_6,245,115124,,v3r
o0877_7,80,115124,,v3r
o0877_8,64,115124,,v3r
o0877_9,441,115124,,v3r
o0877_10,245,115124,,v3r
o0884,149,115131,,v3r
o0884_2,149,115131,,v3r
o0889,1,115137,,v1r
o0889_2,1,115137,,v1r
o0894,1,115142,,v1r
o0894_2,1,115142,,v1r
o0895,1,115143,,v1r
o0896,0,115144,,v1r
o0896_2,37,115145,,v4r
o0909,1,115160,,v1r
o0913,1,115164,,v1r
o0915,3,115167,,v3r
o0944,0,115195,,v1r
o0951,1,115202,,v1r
o0977,1,115233,,v1r
o0978,323,115235,,v4r
o0978_2,442,115235,,v4r
o1006,440,115264,,v4d
o1006_2,27,115264,,v4d
o1025,1,115284,,v1r
o1027,1,115286,,v1r
o1070,0,115338,,v1r
o1070_2,0,115338,,v1r
o1075,29,115344,,v1r
o1079,72,115348,,v1d
o1079_2,72,115348,,v1d
o1095,34,115363,,v3r
o1095_2,170,115363,,v3r
o1108,1,115377,,v1r
o1145,72,115418,,v1d
o1156,0,115433,,v1r
o1167,1,115445,,v1r
o1201,1,115485,,v1r
o9036,1,115490,,v1r
o9036_2,1,115490,,v1r
o9249,31,115493,,v6r
o9251,0,115494,,v1r
o9287,31,115495,,v6r
o9287_2,31,115495,,v6r
o9344,1,115496,,v1r
o9350,1,115501,,v1r
o9648,416,115505,,v6r
o9648_2,31,115505,,v6r
o9742,52,115545,,v3r
p0009,72,115574,,v1d
p0019,1,115587,,v1r
p0021,91,115590,,v3r
p0022,1,115591,,v1r
p0023,3,115592,,v3r
p0023_2,3,115592,,v3r
p0028,12,115597,,v1d
p0035,0,115606,,v1r
p0041,1,115612,,v1r
p0041_2,1,115612,,v1r
p0052,443,115624,,v2r
p0052_2,443,115624,,v2r
p0072,53,115648,,v1r
p0084,0,115663,,v1r
p0108,12,115693,,v1d
p0114,10,115699,,v2r
p0114_sc,11,115700,,v3r
p0118,0,115704,,v1r
p0123,29,115709,,v1r
p0133,3,115720,,v3r
p0141,1,115728,,v1r
p0147,1,115735,,v1r
p0148,1,115737,,v1r
p0158,0,115748,,v1r
p0160,1,115750,,v1r
p0161,1,115752,,v1r
p0188,1,115786,,v1r
p0213,72,115812,,v1d
p0214,1,115813,,v1r
p0215,34,115814,,v3r
p0215_2,349,115814,,v3r
p0217,29,115818,,v1r
p0223,142,115825,,v3r
p0223_2,14,115825,,v3r
p0223_3,102,115825,,v3r
p0223_4,16,115825,,v3r
p0223_5,257,115825,,v3r
p0223_6,,115825,,v3r
p0276,0,115892,,v1r
p0276_2,0,115892,,v1r
p0279,0,115895,,v1r
p0351,12,115984,,v1d
p0361,0,115995,,v1r
p0367,444,116001,,v3r
p0367_2,242,116001,,v3r
p0367_3,177,116001,,v3r
p0367_4,445,116001,,v3r
p0390,1,116030,,v1r
p0391,26,116031,,v2r
p0410,1,116051,,v1r
p0411,446,116052,,v5r
p0413,0,116054,,v1r
p0419,1,116061,,v1r
p0442,416,116085,,v6r
p0459,1,116104,,v1r
p0468,17,116114,,v4r
p0468_2,18,116114,,v4r
p0472,0,116118,,v1r
p0477,156,116123,,v4r
p0477_2,211,116123,,v4r
p0481,105,116127,,v5r
p0496,0,116142,,v1r
p0497,240,116144,,v3r
p0513,0,116164,,v1r
p0517,29,116168,,v1r
p0523,0,116174,,v1r
p0529,1,116181,,v1r
p0540,0,116193,,v1r
p0543,23,116196,,v5r
p0544,31,116197,,v6r
p0549,10,116202,,v2r
p0566,447,116223,,v5r
p0586,0,116246,,v1r
p0586_2,0,116246,,v1r
p0589,1,116252,,v1r
p0592,72,116255,,v1d
p0600,416,116265,,v6r
p0606,23,116274,,v5r
p0607,45,116275,,v2r
p0607_sc,233,116276,,v3r
p0610,0,116279,,v1r
p0614,0,116283,,v1r
p0616,17,116285,,v4r
p0616_2,18,116285,,v4r
p0616_3,17,116285,,v4r
p0616_4,18,116285,,v4r
p0619,29,116288,,v1r
p0632,3,116303,,v3r
p0635,1,116307,,v1r
p0639,0,116311,,v1r
p0644,29,116316,,v1r
p0659,1,116332,,v1r
p0668,1,116341,,v1r
p0670,89,116343,,v3r
p0670_2,103,116343,,v3r
p0670_3,272,116343,,v3r
p0688,1,116364,,v1r
p0692,72,116368,,v1d
p0724,1,116404,,v1r
p0725,448,116405,,v3r
p0727,0,116407,,v1r
p0727_2,0,116407,,v1r
p0736,1,116417,,v1r
p0736_2,1,116417,,v1r
p0736_3,1,116417,,v1r
p0736_4,1,116417,,v1r
p0736_5,1,116417,,v1r
p0736_6,1,116417,,v1r
p0736_7,449,116417,,v1r
p0738,0,116419,,v1r
p0757,283,116443,,v4r
p0757_2,37,116443,,v4r
p0757_3,431,116443,,v4r
p0757_4,450,116443,,v4r
p0757_5,431,116443,,v4r
p0762,0,116448,,v1r
p0769,451,116455,,v3r
p0785,452,116472,,v2r
p0787,453,116474,,v3r
p0796,1,116485,,v1r
p0805,3,116497,,v3r
p0809,12,116501,,v1d
p0814,1,116506,,v1r
p0819,1,116512,,v1r
p0821,1,116514,,v1r
p0871,11,116575,,v3r
p0873,39,116577,,v3r
p0876,1,116580,,v1r
p0879,1,116583,,v1r
p0880,0,116584,,v1r
p0881,1,116585,,v1r
p0882,14,116586,,v3r
p0885,1,116589,,v1r
p0889,1,116593,,v1r
p0891,1,116595,,v1r
p0898,278,116602,,v2r
p0900,11,116604,,v3r
p0904,0,116608,,v1r
p0905,1,116609,,v1r
p0913,17,116617,,v4r
p0913_2,18,116617,,v4r
p0914,72,116618,,v1d
p0915,0,116619,,v1r
p0921,19,116625,,v3r
p0922,3,116626,,v3r
p0927,454,116631,,v3r
p0928,23,116632,,v5r
p0928_2,23,116632,,v5r
p0928_3,181,116632,,v5r
