flexeme_id,inflection_class,lila_id_lemma,hasInflectionType,gender
a2522_876,72,89622,v1d,
a2522_877,72,89622,v1d,
a2523_878,34,89623,v3r,
a2523_879,34,89623,v3r,
a2523_880,34,89623,v3r,
a2523_881,34,89623,v3r,
a2526_882,1,89626,v1r,
a2526_883,1,89626,v1r,
a2527_884,1,89627,v1r,
a2527_885,1,89627,v1r,
a2527_886,1,89627,v1r,
a2527_887,1,89627,v1r,
a2528_888,150,89628,v3r,
a2528_889,150,89628,v3r,
a2535_890,1,89635,v1r,
a2535_891,1,89635,v1r,
a2538_892,85,89638,v3r,
a2538_893,85,89638,v3r,
a2539_894,1,89639,v1r,
a2539_895,1,89639,v1r,
a2540_896,1,89640,v1r,
a2540_897,1,89640,v1r,
a2542_898,1,89642,v1r,
a2542_899,1,89642,v1r,
a2543_900,29,89643,v1r,
a2543_901,29,89643,v1r,
a2545_902,0,89645,v1r,
a2545_903,0,89645,v1r,
a2546_904,0,89646,v1r,
a2546_905,0,89646,v1r,
a2547_906,1,89647,v1r,
a2547_907,1,89647,v1r,
a2548_908,151,89648,v3r,
a2548_909,151,89648,v3r,
a2553_910,1,89654,v1r,
a2575_911,1,89681,v1r,
a2622_912,72,89734,v1d,
a2658_913,1,89779,v1r,
a2662_914,3,89783,v3r,
a2669_915,1,89790,v1r,
a2683_916,10,89806,v2r,
a2688_917,147,89811,v3r,
a2688_920,17,89812,v4r,
a2688_921,18,89812,v4r,
a2688_922,147,89811,v3r,
a2688_925,17,89812,v4r,
a2688_926,18,89812,v4r,
a2724_927,1,89853,v1r,
a2727_928,12,89857,v1d,
a2763_929,0,89896,v1r,
a2767_930,154,89900,v2r,
a2773_931,3,89906,v3r,
a2777_932,31,89911,v6r,
a2777_933,31,89911,v6r,
a2778_934,10,89912,v2r,
a2778_sc_935,11,89913,v3r,
a2806_936,72,89944,v1d,
a2809_937,549,89947,v3r,
a2809_938,39,89947,v3r,
a2816_939,1,89955,v1r,
a2834_940,1,89974,v1r,
a2888_941,1,90036,v1r,
a2895_942,1,90045,v1r,
a2901_943,0,90052,v1r,
a2912_944,50,90066,v3r,
a2912_945,50,90066,v3r,
a2918_946,154,90073,v2r,
a2918_947,154,90073,v2r,
a2919_948,156,90074,v3r,
a2919_949,156,90074,v3r,
a2920_950,1,90075,v1r,
a2921_951,30,90076,v5r,
a2921_952,30,90076,v5r,
a2924_953,28,90079,v3r,
a2924_954,28,90079,v3r,
a2928_955,1,90083,v1r,
a2928_956,1,90083,v1r,
a2929_957,0,90084,v1r,
a2929_958,0,90084,v1r,
a2956_959,1,90114,v1r,
a2967_960,157,90127,v4r,
a2971_961,1,90131,v1r,
a2971_962,1,90131,v1r,
a2978_963,0,90138,v1r,
a2978_964,0,90138,v1r,
a2980_965,1,90140,v1r,
a3003_966,0,90164,v1r,
a3003_967,0,90164,v1r,
a3016_968,3,90180,v3r,
a3016_969,3,90180,v3r,
a3021_970,158,90185,v3r,
a3021_971,34,90185,v3r,
a3021_972,158,90185,v3r,
a3021_973,34,90185,v3r,
a3027_974,0,90191,v1r,
a3028_975,59,90192,v3r,
a3028_976,59,90192,v3r,
a3028_977,64,90192,v3r,
a3028_978,64,90192,v3r,
a3034_979,159,90198,v3r,
a3034_980,159,90198,v3r,
a3068_981,1,90236,v1r,
a3068_982,1,90236,v1r,
a3070_983,146,90238,v3r,
a3070_984,146,90238,v3r,
a3075_985,142,90243,v3r,
a3075_986,142,90243,v3r,
a3075_987,142,90243,v3r,
a3075_988,142,90243,v3r,
a3083_991,72,90251,v1d,
a3084_992,1,90252,v1r,
a3084_993,,90252,v1r,
a3091_994,543,90262,v5r,
a3091_995,543,90262,v5r,
a3096_996,1,90267,v1r,
a3096_997,1,90267,v1r,
a3101_998,1,90273,v1r,
a3101_999,1,90273,v1r,
a3107_1000,39,90279,v3r,
a3107_1001,39,90279,v3r,
a3110_1002,0,90284,v1r,
a3110_1003,0,90284,v1r,
a3116_1004,72,90292,v1d,
a3116_1005,72,90292,v1d,
a3123_1006,0,90300,v1r,
a3123_1007,0,90300,v1r,
a3124_1008,3,90301,v3r,
a3124_1009,3,90301,v3r,
a3134_1010,161,90312,v4r,
a3134_1011,161,90312,v4r,
a3135_1012,72,90313,v1d,
a3135_1013,72,90313,v1d,
a3137_1014,122,90315,v3d,
a3137_1015,122,90315,v3d,
a3140_1016,162,90320,v3r,
a3140_1017,162,90320,v3r,
a3141_1018,125,90321,v3r,
a3141_1019,125,90321,v3r,
a3145_1020,17,90325,v4r,
a3145_1021,18,90325,v4r,
a3145_1022,17,90325,v4r,
a3145_1023,18,90325,v4r,
a3147_1024,1,90327,v1r,
a3147_1025,1,90327,v1r,
a3154_1026,1,90335,v1r,
a3154_1027,1,90335,v1r,
a3155_1028,1,90336,v1r,
a3155_1029,1,90336,v1r,
a3156_1030,550,90337,v3r,
a3156_1031,550,90337,v3r,
a3157_1034,1,90338,v1r,
a3157_1035,1,90338,v1r,
a3159_1036,163,90340,v2r,
a3159_1037,163,90340,v2r,
a3160_1038,164,90342,v3r,
a3160_1039,164,90342,v3r,
a3162_1040,165,90344,v1r,
a3162_1041,165,90344,v1r,
a3168_1042,1,90350,v1r,
a3168_1043,1,90350,v1r,
a3169_1044,1,90351,v1r,
a3169_1045,1,90351,v1r,
a3170_1046,29,90352,v1r,
a3170_1047,29,90352,v1r,
a3171_1048,37,90353,v4r,
a3171_1049,166,90353,v4r,
a3171_1050,37,90353,v4r,
a3171_1051,166,90353,v4r,
a3175_1052,1,90357,v1r,
a3175_1053,1,90357,v1r,
a3175_1054,1,90357,v1r,
a3175_1055,1,90357,v1r,
a3177_1058,105,90359,v5r,
a3177_1059,105,90359,v5r,
a3183_1060,1,90365,v1r,
a3183_1061,1,90365,v1r,
a3184_1062,1,90366,v1r,
a3184_1063,1,90366,v1r,
a3186_1064,0,90368,v2r,
a3186_1065,0,90368,v2r,
a3187_1066,0,90369,v1r,
a3187_1067,0,90369,v1r,
a3188_1068,29,90370,v1r,
a3188_1069,29,90370,v1r,
a3190_1070,0,90372,v1r,
a3190_1071,0,90372,v1r,
a3191_1072,3,90373,v3r,
a3191_1073,3,90373,v3r,
a3192_1074,3,90374,v3r,
a3192_1075,3,90374,v3r,
a3192_1076,3,90374,v3r,
a3192_1077,3,90374,v3r,
a3193_1078,23,90375,v5r,
a3193_1079,23,90375,v5r,
a3194_1080,59,90376,v3r,
a3194_1081,59,90376,v3r,
a3194_1082,64,90376,v3r,
a3194_1083,64,90376,v3r,
a3196_1084,16,90378,v3r,
a3196_1085,16,90378,v3r,
a3201_1086,1,90383,v1r,
a3201_1087,1,90383,v1r,
a3203_1088,0,90385,v1r,
a3203_1089,0,90385,v1r,
a3204_1090,49,90386,v3r,
a3204_1091,49,90386,v3r,
a3209_1092,39,90391,v3r,
a3209_1093,39,90391,v3r,
a3210_1094,167,90392,v3r,
a3210_1095,167,90392,v3r,
a3212_1096,105,90394,v5r,
a3212_1097,105,90394,v5r,
a3213_1098,0,90395,v1r,
a3213_1099,0,90395,v1r,
a3229_1100,168,90412,v3r,
a3229_1101,168,90412,v3r,
a3237_1102,1,90421,v1r,
a3237_1103,1,90421,v1r,
a3238_1104,39,90422,v3r,
a3238_1105,39,90422,v3r,
a3239_1106,169,90423,v1r,
a3239_1107,169,90423,v1r,
a3247_1108,1,90432,v1r,
a3247_1109,1,90432,v1r,
a3249_1110,123,90434,v3r,
a3249_1111,123,90434,v3r,
a3253_1112,3,90439,v3r,
a3253_1113,0,90438,v2r,
a3253_1114,3,90439,v3r,
a3253_1115,0,90438,v2r,
a3255_1116,0,90441,v1r,
a3259_1117,102,90445,v3r,
a3259_1118,102,90445,v3r,
a3276_1119,170,90465,v3r,
a3276_1120,170,90465,v3r,
a3280_1121,10,90469,v2r,
a3280_1122,10,90469,v2r,
a3329_1123,1,90522,v1r,
a3329_1124,1,90522,v1r,
a3334_1125,0,90527,v1r,
a3337_1126,1,90530,v1r,
a3337_1127,1,90530,v1r,
a3338_1128,1,90531,v1r,
a3338_1129,1,90531,v1r,
a3338_1130,1,90531,v1r,
a3338_1131,1,90531,v1r,
a3338_1132,1,90531,v1r,
a3338_1133,1,90531,v1r,
a3339_1134,171,90532,v3r,
a3339_1135,171,90532,v3r,
a3339_1136,,90532,v3r,
a3339_1137,,90532,v3r,
a3344_1138,1,90537,v1r,
a3344_1139,1,90537,v1r,
a3345_1140,0,90538,v1r,
a3345_1141,0,90538,v1r,
a3346_1142,172,90539,v3r,
a3346_1143,172,90539,v3r,
a3351_1144,72,90544,v1d,
a3351_1145,72,90544,v1d,
a3352_1146,125,90545,v3r,
a3352_1147,125,90545,v3r,
a3355_1148,0,90548,v1r,
a3358_1149,0,90551,v1r,
a3358_1150,0,90551,v1r,
a3361_1151,44,90554,v2r,
a3361_1152,44,90554,v2r,
a3362_1153,173,90555,v3r,
a3362_1154,174,90555,v3r,
a3362_1155,173,90555,v3r,
a3362_1156,174,90555,v3r,
a3363_1157,175,90556,v3r,
a3363_1158,175,90556,v3r,
a3365_1159,29,90558,v1r,
a3365_1160,29,90558,v1r,
a3366_1161,0,90559,v1r,
a3366_1162,0,90559,v1r,
a3368_1163,3,90561,v3r,
a3368_1164,3,90561,v3r,
a3369_1165,87,90562,v2r,
a3369_1166,87,90562,v2r,
a3370_1167,149,90563,v1r,
a3370_1168,149,90563,v1r,
a3372_1169,0,90565,v2r,
a3372_1170,0,90565,v2r,
a3373_1171,0,90566,v2r,
a3373_1172,0,90566,v2r,
a3376_1173,46,90569,v3r,
a3376_1174,46,90569,v3r,
a3378_1175,1,90571,v1r,
a3378_1176,1,90571,v1r,
a3378_1177,1,90571,v1r,
a3378_1178,1,90571,v1r,
a3379_1179,3,90572,v3r,
a3379_1180,3,90572,v3r,
a3380_1181,0,90573,v1r,
a3380_1182,0,90573,v1r,
a3381_1183,39,90574,v3r,
a3381_1184,39,90574,v3r,
a3385_1185,0,90578,v1r,
a3385_1186,0,90578,v1r,
a3386_1187,12,90579,v2d,
a3386_1188,132,90580,v3d,
a3386_1189,12,90579,v2d,
a3386_1190,132,90580,v3d,
a3388_1191,1,90582,v1r,
a3388_1192,1,90582,v1r,
a3389_1193,176,90583,v3r,
a3389_1194,176,90583,v3r,
a3400_1195,3,90596,v3r,
a3406_1196,0,90602,v1r,
a3412_1197,72,90610,v1d,
a3413_1198,0,90611,v1r,
a3416_1199,0,90614,v1r,
a3423_1200,1,90622,v1r,
a3432_1201,1,90632,v1r,
a3437_1202,154,90638,v2r,
a3440_1203,17,90641,v4r,
a3440_1204,18,90641,v4r,
a3440_1205,7,,,
a3443_1206,29,90644,v1r,
a3448_1207,0,90650,v2r,
a3448_1208,0,90650,v2r,
a3450_1209,46,90652,v3r,
a3451_1210,177,90653,v3r,
a3451_1211,178,90653,v3r,
a3451_1212,178,90653,v3r,
a3455_1213,0,90657,v1r,
a3456_1214,19,90658,v3r,
a3456_1215,3,90658,v3r,
a3457_1216,1,90659,v1r,
a3463_1217,72,90665,v1d,
a3463_1218,72,90665,v1d,
a3465_1219,0,90667,v2r,
a3465_1220,0,90667,v2r,
a3468_1221,94,90670,v3r,
a3468_1222,94,90670,v3r,
a3469_1223,551,90671,v6r,
a3469_1224,100,90671,v6r,
a3469_1225,552,90671,v6r,
a3469_1226,,90671,v6r,
a3469_1228,,90671,v6r,
a3469_1229,,90671,v6r,
a3469_1230,,90671,v6r,
a3470_1231,181,90672,v5r,
a3470_1232,181,90672,v5r,
a3470_1233,181,90672,v5r,
a3471_1234,68,90673,v2r,
a3471_1235,,90673,v2r,
a3472_1236,0,90674,v1r,
a3478_1237,0,90680,v1r,
a3490_1238,1,90694,v1r,
a3491_1239,0,90695,v1r,
a3497_1240,3,90704,v3r,
a3497_1241,0,90703,v2r,
a3525_1242,1,90736,v1r,
a3527_1243,0,90738,v1r,
a3527_1244,1,90738,v1r,
a3540_1245,3,90753,v3r,
a3540_1246,3,90753,v3r,
a3566_1247,1,90781,v1r,
a3574_1248,1,90790,v1r,
a3577_1249,0,90793,v1r,
a3577_sc_1250,3,90794,v3r,
a3580_1251,0,90797,v1r,
a3588_1252,1,90805,v1r,
a3588_1253,1,90805,v1r,
a3588_1254,1,90805,v1r,
a3588_1255,1,90805,v1r,
a3588_1256,1,90805,v1r,
a3593_1257,1,90811,v1r,
a3593_1258,1,90811,v1r,
a3624_1259,3,90851,v3r,
a3627_1260,0,90854,v1r,
a3630_1261,1,90857,v1r,
a3642_1262,1,90872,v1r,
a3657_1263,0,90887,v1r,
a3715_1264,23,90915,v5r,
a3715_1265,23,90915,v5r,
a3715_1266,182,90915,v5r,
a3716_1267,31,90916,v6r,
a3716_1268,31,90916,v6r,
a6471_1269,183,90971,v3r,
a6471_1270,3,90971,v3r,
a7005_1271,1,90975,v1r,
a7061_1272,0,90977,v1r,
a7118_1273,3,90980,v3r,
a7990_1274,105,90993,v5r,
a8068_1275,0,90996,v2r,
a8068_1276,0,90996,v2r,
a8138_1277,3,91003,v3r,
a8662_1278,0,91016,v1r,
a9041_1279,0,91077,v2r,
a9053_1280,4,91081,v3r,
a9091_1281,549,91082,v3r,
a9091_1282,39,91082,v3r,
a9270_1283,10,91118,v2r,
a9271_1284,14,91119,v3r,
a9311_1285,0,91120,v1r,
a9311_1286,0,91120,v1r,
a9959_1287,184,91142,v3r,
a9959_1288,184,91142,v3r,
a9961_1289,10,91144,v2r,
a9962_1290,1,91145,v1r,
a9967_1291,1,91150,v1r,
a9967_1292,1,91150,v1r,
b0022_1293,1,91209,v1r,
b0029_1294,0,91220,v1r,
b0037_1295,0,91230,v1r,
b0037_1296,0,91230,v1r,
b0046_1297,0,91239,v1r,
b0046_1298,0,91239,v1r,
b0046_1299,0,91239,v1r,
b0057_1300,0,91250,v1r,
b0058_1301,17,91251,v4r,
b0058_1302,18,91251,v4r,
b0058_1303,17,91251,v4r,
b0058_1304,18,91251,v4r,
b0061_1305,0,91254,v1r,
b0074_1306,0,91269,v1r,
b0074_1307,0,91269,v1r,
b0086_1308,1,91284,v1r,
b0094_1309,53,91292,v1r,
b0112_1310,1,91313,v1r,
b0112_1311,1,91313,v1r,
b0119_1313,0,91323,v1r,
b0126_1314,3,91333,v3r,
b0128_1315,37,91335,v4r,
b0132_1316,0,91339,v1r,
b0146_1317,37,91353,v4r,
b0168_1318,1,91381,v1r,
b0179_1319,0,91392,v1r,
b0191_1320,3,91404,v3r,
b0191_1321,3,91404,v3r,
b0191_1322,3,91404,v3r,
b0193_1323,0,91407,v1r,
b0203_1324,1,91418,v1r,
b0209_1325,0,91424,v1r,
b0231_1326,0,91446,v1r,
b0234_1327,1,91450,v1r,
b0241_1328,1,91458,v1r,
b0276_1329,12,91495,v1d,
b0278_1330,1,91497,v1r,
b0290_1331,0,91511,v1r,
b0311_1332,36,91532,v3r,
b0367_1333,3,91596,v3r,
b0402_1334,17,91634,v4r,
b0402_1335,18,91634,v4r,
b0402_1336,17,91634,v4r,
b0402_1337,18,91634,v4r,
b0436_1339,3,91673,v3r,
b0436_1340,3,91673,v3r,
b0436_1341,3,91673,v3r,
b0440_1342,1,91677,v1r,
b0449_1343,0,91686,v1r,
b0449_1344,0,91686,v1r,
b0462_1345,17,91701,v4r,
b0462_1346,18,91701,v4r,
b0473_1347,1,91714,v1r,
b0477_1348,1,91718,v1r,
b0477_1349,1,91718,v1r,
b0477_1350,1,91718,v1r,
b0477_1351,1,91718,v1r,
b0479_1352,37,91720,v4r,
b0479_1353,37,91720,v4r,
b0513_1354,0,91755,v1r,
b0514_1355,0,91756,v1r,
b0515_1356,37,91757,v4r,
b0515_1357,37,91757,v4r,
b0519_1358,0,91761,v1r,
b0539_1359,3,91785,v3r,
b0539_1360,0,91784,v1r,
b0539_1361,1,91784,v1r,
b0550_1362,37,91796,v4r,
b0550_1363,37,91796,v4r,
b0550_1364,37,91796,v4r,
b0575_1365,12,91825,v1d,
b0598_1366,12,91850,v1d,
b0629_1367,1,91882,v1r,
b0653_1368,3,91907,v3r,
b0653_1369,3,91907,v3r,
b0662_1370,0,91917,v1r,
b0669_1371,1,91925,v1r,
b0672_1372,0,91928,v1r,
b0696_1373,1,91951,v1r,
b0696_1374,1,91951,v1r,
b0726_1375,1,91983,v1r,
b0730_1376,3,91987,v3r,
b0731_1377,17,91988,v4r,
b0731_1378,18,91988,v4r,
b0733_1379,0,91990,v1r,
b0765_1380,0,92026,v1r,
b0775_1381,37,92038,v4r,
b0793_1382,0,92060,v1r,
b9075_1383,0,92081,v1r,
b9256_1384,4,92087,v3r,
b9257_1385,23,92088,v5r,
b9257_1386,,92088,v5r,
b9258_1387,31,92089,v6r,
b9270_1388,26,92091,v2r,
b9515_1389,0,92098,v1r,
c0005_1390,0,92120,v1r,
c0012_1391,0,92127,v1r,
c0017_1392,37,92132,v4r,
c0029_1393,1,92144,v1r,
c0035_1394,0,92151,v1r,
c0036_1395,1,92152,v1r,
c0048_1396,12,92164,v1d,
c0051_1397,1,92167,v1r,
c0055_1398,3,92172,v3r,
c0061_1399,186,92179,v3r,
c0078_1400,1,92201,v1r,
c0078_1401,1,92201,v1r,
c0079_1402,0,92202,v1r,
c0081_1403,37,92205,v4r,
c0081_1404,37,92205,v4r,
c0083_1405,187,92207,v3r,
c0104_1406,1,92228,v1r,
c0108_1407,188,92234,v3r,
c0108_1408,188,92234,v3r,
c0122_1409,12,92248,v1d,
c0122_1410,12,92248,v1d,
c0142_1411,0,92268,v1r,
c0142_1412,0,92268,v1r,
c0151_1413,0,92278,v1r,
c0155_1414,0,92283,v1r,
c0193_1415,1,92327,v1r,
c0193_1416,1,92327,v1r,
c0200_1418,1,92334,v1r,
c0203_1419,1,92337,v1r,
c0209_1420,0,92343,v1r,
c0214_1421,23,92350,v5r,
c0214_1422,23,92350,v5r,
c0214_1423,182,92350,v5r,
c0214_1424,190,92350,v5r,
c0215_1425,31,92351,v6r,
c0215_1426,31,92351,v6r,
c0218_1427,0,92354,v1r,
c0218_1428,0,92354,v1r,
c0222_1429,191,92358,v2r,
c0227_1430,1,92363,v1r,
c0227_1431,1,92363,v1r,
c0230_1433,29,92366,v1r,
c0237_1434,0,92375,v1r,
c0240_1435,1,92378,v1r,
c0240_1436,1,92378,v1r,
c0250_1437,10,92390,v2r,
c0271_1438,1,92413,v1r,
c0271_1439,1,92413,v1r,
c0272_1440,1,92414,v1r,
c0272_1441,1,92414,v1r,
c0283_1442,123,92426,v3r,
c0289_1443,0,92432,v2r,
c0289_sc_1444,3,92433,v3r,
c0296_1445,1,92443,v1r,
c0298_1446,1,92445,v1r,
c0299_1447,19,92447,v3r,
c0299_1449,192,92448,v4r,
c0310_1450,53,92460,v1r,
c0310_1451,53,92460,v1r,
c0311_1452,29,92461,v1r,
c0311_1453,,92461,v1r,
c0311_1454,,92461,v1r,
c0324_1455,1,92474,v1r,
c0335_1456,72,92491,v1d,
c0344_1457,0,92500,v1r,
c0344_1458,0,92500,v1r,
c0372_1459,1,92531,v1r,
c0376_1460,29,92535,v1r,
c0376_sc_1461,63,92536,v3r,
c0381_1462,23,92541,v5r,
c0382_1463,31,92542,v6r,
c0386_1464,52,92548,v3r,
c0386_1465,10,92547,v2r,
c0388_1466,0,92550,v1r,
c0392_1467,29,92554,v1r,
c0395_1468,0,92559,v1r,
c0400_1469,10,92564,v2r,
c0400_sc_1470,11,92565,v3r,
c0400_sc_1471,62,92565,v3r,
c0405_1472,0,92570,v1r,
c0428_1473,553,92600,v3r,
c0428_1474,125,92600,v3r,
c0428_1475,193,92600,v3r,
c0432_1476,0,92607,v1r,
c0462_1477,29,92641,v1r,
c0464_1478,1,92643,v1r,
c0466_1479,1,92645,v1r,
c0470_1480,37,92649,v4r,
c0481_1481,0,92662,v1r,
c0484_1482,1,92666,v1r,
c0484_1483,1,92666,v1r,
c0485_1484,147,92667,v3r,
c0485_1485,36,92667,v3r,
c0485_1486,64,92667,v3r,
c0485_1487,127,92667,v3r,
c0492_1488,3,92676,v3r,
c0492_1489,3,92676,v3r,
c0500_1490,23,92686,v5r,
c0500_1491,105,92686,v5r,
c0505_1492,1,92691,v1r,
c0545_1493,0,92739,v1r,
c0552_1494,0,92749,v1r,
c0573_1495,29,92772,v1r,
c0580_1496,1,92779,v1r,
c0582_1497,1,92784,v1r,
c0589_1498,0,92792,v1r,
c0601_1499,3,92810,v3r,
c0604_1500,0,92813,v1r,
c0612_1501,0,92822,v1r,
c0627_1502,0,92838,v1r,
c0637_1503,26,92848,v2r,
c0646_1504,1,92857,v1r,
c0660_1505,1,92872,v1r,
c0675_1506,1,92891,v1r,
c0680_1507,3,92896,v3r,
c0680_1508,3,92896,v3r,
c0698_1509,4,92916,v3r,
c0698_1511,195,92915,v2r,
c0698_1512,129,92917,v4r,
c0705_1513,0,92924,v1r,
c0705_1514,0,92924,v1r,
c0747_1515,3,92973,v3r,
c0757_1516,1,92984,v1r,
c0757_1517,1,92984,v1r,
c0758_1518,1,92985,v1r,
c0758_1519,1,92985,v1r,
c0770_1520,0,93002,v1r,
c0776_1521,1,93008,v1r,
c0796_1522,1,93033,v1r,
c0816_1523,196,93056,v3e,
c0816_1524,196,93056,v3e,
c0836_1525,0,93077,v1r,
c0864_1526,1,93107,v1r,
c0864_1527,1,93107,v1r,
c0877_1528,0,93122,v1r,
c0898_1529,1,93144,v1r,
c0905_1530,0,93153,v1r,
c0910_1531,0,93159,v1r,
c0917_1532,31,93166,v6r,
c0921_1533,37,93171,v4r,
c0921_1534,37,93171,v4r,
c0943_1535,0,93194,v1r,
c0948_1536,23,93199,v5r,
c0949_1537,197,93200,v2r,
c0954_1538,0,93206,v1r,
c0966_1539,1,93221,v1r,
c0980_1540,1,93236,v1r,
c0987_1541,72,93245,v1d,
c0993_1542,37,93251,v4r,
c1007_1543,12,93265,v1d,
c1009_1544,12,93267,v1d,
c1012_1545,1,93271,v1r,
c1017_1546,1,93279,v1r,
c1019_1547,0,93281,v1r,
c1031_1548,33,93298,v3r,
c1048_1549,3,93318,v3r,
c1049_1550,1,93319,v1r,
c1059_1551,1,93331,v1r,
c1078_1552,1,93353,v1r,
c1101_1553,11,93376,v3r,
c1102_1554,37,93377,v4r,
c1102_1555,37,93377,v4r,
c1107_1556,29,93382,v1r,
c1107_1557,29,93382,v1r,
c1107_1558,29,93382,v1r,
c1108_1559,1,93384,v1r,
c1108_1560,1,93384,v1r,
c1108_1561,1,93384,v1r,
c1119_1562,198,93395,v2r,
c1119_1563,199,93395,v2r,
c1119_1564,200,93395,v2r,
c1133_1565,3,93415,v3r,
c1133_1566,3,93415,v3r,
c1135_1567,29,93419,v1r,
c1163_1568,1,93450,v1r,
c1169_1569,1,93458,v1r,
c1235_1570,29,93533,v1r,
c1244_1571,201,93546,v3r,
c1244_1572,202,93546,v3r,
c1245_1573,11,93547,v3r,
c1246_1574,0,93548,v1r,
c1248_1575,1,93551,v1r,
c1250_1576,1,93554,v1r,
c1269_1577,0,93574,v1r,
c1270_1578,1,93575,v1r,
c1271_1579,3,93576,v3r,
c1271_sc_1580,3,93576,v3r,
c1274_1581,1,93580,v1r,
c1303_1582,1,93611,v1r,
c1320_1583,0,93633,v2r,
c1390_1584,1,93708,v1r,
c1390_1585,1,93708,v1r,
c1395_1586,1,93714,v1r,
c1411_1587,1,93733,v1r,
c1411_1588,1,93733,v1r,
c1430_1589,203,93756,v3r,
c1511_1590,0,93851,v1r,
c1512_1591,0,93852,v1r,
c1535_1592,134,93878,v3r,
c1574_1593,1,93923,v1r,
c1579_1594,1,93930,v1r,
c1599_1595,0,93951,v1r,
c1604_1596,204,93957,v2r,
c1604_1597,17,93958,v4r,
c1613_1598,3,93968,v3r,
c1625_1599,0,93980,v1r,
c1645_1600,3,94004,v3r,
c1651_1601,16,94012,v3r,
c1677_1602,1,94044,v1r,
c1682_1603,0,94049,v1r,
c1686_1604,29,94054,v1r,
c1693_1605,1,94063,v1r,
c1697_1606,0,94068,v1r,
c1698_1607,14,94069,v3r,
c1698_1608,14,94069,v3r,
c1699_1609,0,94070,v1r,
c1700_1610,205,94071,v4r,
c1701_1611,132,94072,v3d,
c1702_1612,37,94073,v4r,
c1703_1613,29,94074,v1r,
c1704_1614,105,94075,v5r,
c1704_1615,105,94075,v5r,
c1705_1616,3,94076,v3r,
c1705_1617,3,94076,v3r,
c1707_1618,552,94078,v6r,
c1707_1619,,94078,v6r,
c1708_1621,0,94079,v1r,
c1712_1622,34,94083,v3r,
c1714_1623,16,94085,v3r,
c1719_1624,0,94090,v1r,
c1724_1625,0,94095,v1r,
c1725_1626,3,94096,v3r,
c1725_1627,28,94096,v3r,
c1727_1628,3,94098,v3r,
c1729_1629,0,94100,v1r,
c1730_1630,3,94101,v3r,
c1732_1631,29,94103,v1r,
c1734_1632,206,94105,v1r,
c1734_1633,206,94105,v1r,
c1735_1634,0,94106,v2r,
c1736_1635,1,94107,v1r,
c1737_1636,4,94108,v3r,
c1741_1637,536,94112,v6r,
c1741_1638,537,94112,v6r,
c1741_1640,536,94112,v6r,
c1741_1641,537,94112,v6r,
c1742_1643,0,94113,v1r,
c1743_1644,0,94114,v1r,
c1744_1645,207,94115,v4r,
c1745_1646,99,94116,v6r,
c1745_1647,,94116,v6r,
c1746_1648,208,94117,v3r,
c1747_1649,3,94118,v3r,
c1748_1650,0,94119,v1r,
c1749_1651,0,94120,v1r,
c1750_1652,103,94121,v3r,
c1753_1653,0,94124,v1r,
c1754_1654,209,94125,v3r,
c1756_1655,210,94127,v5r,
c1758_1656,1,94129,v1r,
c1762_1657,52,94133,v3r,
c1763_1658,0,94134,v1r,
c1764_1659,37,94135,v4r,
c1765_1660,43,94136,v2r,
c1768_1661,1,94139,v1r,
c1769_1662,3,94140,v3r,
c1771_1663,0,94142,v1r,
c1772_1664,1,94143,v1r,
c1773_1665,137,94144,v5d,
c1774_1666,0,94145,v1r,
c1777_1667,0,94148,v2r,
c1778_1668,13,94149,v5r,
c1781_1669,105,94152,v5r,
c1782_1670,12,94153,v1d,
c1785_1671,132,94156,v3d,
c1786_1672,3,94157,v3r,
c1787_1673,0,94158,v1r,
c1792_1674,0,94163,v1r,
c1794_1675,3,94166,v3r,
c1794_1676,0,94165,v1r,
c1795_1677,3,94167,v3r,
c1797_1678,1,94169,v1r,
c1798_1679,121,94170,v3r,
c1798_1681,212,94171,v4r,
c1802_1682,122,94175,v3d,
c1803_1683,0,94176,v2r,
c1804_1684,3,94177,v3r,
c1805_1685,1,94178,v1r,
c1808_1686,29,94181,v1r,
c1809_1687,37,94183,v4r,
c1810_1688,213,94184,v3r,
c1811_1689,85,94185,v3r,
c1812_1690,0,94186,v2r,
c1813_1691,37,94187,v4r,
c1814_1692,0,94188,v2r,
c1815_1693,17,94189,v4r,
c1815_1694,18,94189,v4r,
c1815_1695,17,94189,v4r,
c1815_1696,18,94189,v4r,
c1819_1697,29,94193,v1r,
c1820_1698,0,94194,v1r,
c1821_1699,131,94195,v3r,
c1822_1700,1,94196,v1r,
c1823_1701,3,94197,v3r,
c1826_1702,214,94200,v4r,
c1828_1703,0,94202,v2r,
c1831_1704,3,94205,v3r,
c1832_1705,131,94207,v3r,
c1833_1706,1,94208,v1r,
c1834_1707,0,94209,v1r,
c1835_1708,139,94210,v3r,
c1838_1709,0,94213,v1r,
c1839_1710,0,94214,v1r,
c1840_1711,1,94215,v1r,
c1842_1712,28,94217,v3r,
c1844_1713,99,94219,v6r,
c1844_1714,554,94219,v6r,
c1845_1716,17,94220,v4r,
c1845_1717,18,94220,v4r,
c1846_1718,28,94221,v3r,
c1847_1719,0,94222,v1r,
c1848_1720,0,94223,v1r,
c1849_1721,3,94224,v3r,
c1850_1722,129,94225,v4r,
c1850_1723,129,94225,v4r,
c1851_1724,37,94226,v4r,
c1853_1725,143,94228,v3r,
